[segmentationTreeThrust.exe] starting...

MapSMtoCores undefined SM 3.5 is undefined (please update to the latest SDK)!
GPU Device 0: "GeForce GTX 780" with compute capability 3.5

* Building segmentation tree... done in 70636.1 (ms)
* Dumping levels for each tree...

[segmentationTreeThrust.exe] test results...
PASSED

> exiting in 3 seconds: 3...2...1...done!

======== Warning: Metric "branch_efficiency" cannot be found on device 0.
==6568== NVPROF is profiling process 6568, command: segmentationTreeThrust.exe
==6568== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6568== Profiling application: segmentationTreeThrust.exe
==6568== Profiling result:
==6568== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"cf_executed","Executed Control-Flow Instructions",4,19184,988
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"inst_executed","Instructions Executed",38,182248,9389
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"inst_issued","Instructions Issued",53,221542,11716
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",68,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_replay_overhead","Instruction Replay Overhead",0.206491,0.421824,0.285063
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"cf_executed","Executed Control-Flow Instructions",24,90392,14130
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_executed","Instructions Executed",179,2011462,293352
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_issued","Instructions Issued",221,2732260,388244
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=4, int=4, int=16, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"inst_replay_overhead","Instruction Replay Overhead",0.015705,0.024422,0.020285
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"cf_executed","Executed Control-Flow Instructions",8024,1827032,445067
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"inst_executed","Instructions Executed",30488,6410888,1571049
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"inst_issued","Instructions Issued",31230,6523481,1597893
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::copy_if_intervals<unsigned int=256, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<unsigned int>, __int64>, thrust::device_ptr<unsigned int>, __int64, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<__int64>>, thrust::detail::backend::uniform_decomposition<__int64>, thrust::device_ptr<unsigned int>>(unsigned int, thrust::use_default, thrust::use_default, thrust::use_default, thrust::counting_iterator<unsigned int, thrust::use_default, thrust::use_default, thrust::use_default>)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::b40c_thrust::ScanScatterDigits<unsigned int, unsigned int, int=1, int=4, int=4, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>, thrust::detail::backend::cuda::detail::b40c_thrust::NopFunctor<unsigned int>>(bool*, int*, unsigned int*, unsigned int, unsigned int*, unsigned int, thrust::detail::backend::cuda::detail::b40c_thrust::CtaDecomposition)",9,"inst_replay_overhead","Instruction Replay Overhead",0.095021,0.432879,0.321128
